,symbol_id,simillar_symbol_id,score
3400,033250.KS,014580.KS,0.003717
3401,033250.KS,031820.KS,0.00352
3402,033250.KS,030720.KS,0.003494
3403,033250.KS,035150.KS,0.003335
3404,033250.KS,018470.KS,0.003331
3405,118000.KS,004720.KS,0.006323
3406,118000.KS,003060.KS,0.003208
3407,118000.KS,102280.KS,0.003088
3408,118000.KS,004060.KS,0.002725
3409,118000.KS,003520.KS,0.002668
3410,323410.KS,035720.KS,0.053388
3411,323410.KS,377300.KS,0.050916
3412,323410.KS,035420.KS,0.039169
3413,323410.KS,293490.KQ,0.036425
3414,323410.KS,373220.KS,0.024855
3415,035720.KS,035420.KS,0.245502
3416,035720.KS,005380.KS,0.087877
3417,035720.KS,000660.KS,0.073342
3418,035720.KS,051910.KS,0.061161
3419,035720.KS,006400.KS,0.059748
3420,377300.KS,323410.KS,0.050916
3421,377300.KS,035720.KS,0.02641
3422,377300.KS,293490.KQ,0.02128
3423,377300.KS,035420.KS,0.020268
3424,377300.KS,373220.KS,0.018838
3425,006380.KS,004000.KS,0.006677
3426,006380.KS,006120.KS,0.005863
3427,006380.KS,003240.KS,0.0056
3428,006380.KS,011170.KS,0.005597
3429,006380.KS,004020.KS,0.005579
3430,001620.KS,001230.KS,0.003857
3431,001620.KS,001290.KS,0.003335
3432,001620.KS,000020.KS,0.003295
3433,001620.KS,000150.KS,0.003174
3434,001620.KS,003010.KS,0.003148
3435,009440.KS,002020.KS,0.00386
3436,009440.KS,010690.KS,0.003725
3437,009440.KS,015860.KS,0.003695
3438,009440.KS,007810.KS,0.003669
3439,009440.KS,011780.KS,0.003595
3440,029460.KS,011780.KS,0.00516
3441,029460.KS,035250.KS,0.005029
3442,029460.KS,025540.KS,0.004987
3443,029460.KS,033240.KS,0.004781
3444,029460.KS,012330.KS,0.004776
3445,344820.KS,002380.KS,0.003854
3446,344820.KS,010130.KS,0.003565
3447,344820.KS,069260.KS,0.003458
3448,344820.KS,267250.KS,0.003395
3449,344820.KS,025540.KS,0.003293
3450,119650.KS,017550.KS,0.001768
3451,119650.KS,118000.KS,0.001759
3452,119650.KS,071970.KS,0.001759
3453,119650.KS,102280.KS,0.001752
3454,119650.KS,019170.KS,0.001698
3455,281820.KS,240810.KQ,0.003009
3456,281820.KS,005290.KQ,0.00287
3457,281820.KS,101490.KQ,0.002717
3458,281820.KS,083310.KQ,0.002552
3459,281820.KS,000990.KS,0.002534
3460,044450.KS,028670.KS,0.003928
3461,044450.KS,086280.KS,0.003665
3462,044450.KS,069960.KS,0.003545
3463,044450.KS,042670.KS,0.003516
3464,044450.KS,051600.KS,0.003399
3465,092220.KS,042700.KS,0.002854
3466,092220.KS,007660.KS,0.002522
3467,092220.KS,020760.KS,0.002329
3468,092220.KS,029460.KS,0.002317
3469,092220.KS,004710.KS,0.002312
3470,381970.KS,377300.KS,0.005511
3471,381970.KS,323410.KS,0.004653
3472,381970.KS,259960.KS,0.00406
3473,381970.KS,361610.KS,0.004004
3474,381970.KS,302440.KS,0.003924
3475,145270.KS,140910.KS,0.00471
3476,145270.KS,293940.KS,0.004196
3477,145270.KS,338100.KS,0.004101
3478,145270.KS,088260.KS,0.003894
3479,145270.KS,330590.KS,0.003848
3480,030200.KS,017670.KS,0.111044
3481,030200.KS,015760.KS,0.082594
3482,030200.KS,005490.KS,0.069331
3483,030200.KS,055550.KS,0.067636
3484,030200.KS,033780.KS,0.054371
3485,053210.KS,037560.KS,0.005449
3486,053210.KS,057050.KS,0.004399
3487,053210.KS,000080.KS,0.004244
3488,053210.KS,004370.KS,0.004061
3489,053210.KS,012750.KS,0.004057
3490,058850.KS,058860.KS,0.002373
3491,058850.KS,047400.KS,0.001772
3492,058850.KS,032640.KS,0.001579
3493,058850.KS,105840.KS,0.001576
3494,058850.KS,004700.KS,0.001574
3495,058860.KS,058850.KS,0.002373
3496,058860.KS,012610.KS,0.001967
3497,058860.KS,047400.KS,0.001776
3498,058860.KS,071950.KS,0.001584
3499,058860.KS,017180.KS,0.001572
3500,033780.KS,017670.KS,0.061044
3501,033780.KS,015760.KS,0.057921
3502,033780.KS,055550.KS,0.057242
3503,033780.KS,005490.KS,0.056432
3504,033780.KS,030200.KS,0.054371
3505,417310.KS,334890.KS,0.003555
3506,417310.KS,357120.KS,0.003538
3507,417310.KS,348950.KS,0.003509
3508,417310.KS,350520.KS,0.003362
3509,417310.KS,377190.KS,0.00335
3510,357120.KS,088980.KS,0.008333
3511,357120.KS,365550.KS,0.007712
3512,357120.KS,293940.KS,0.00765
3513,357120.KS,330590.KS,0.007332
3514,357120.KS,348950.KS,0.00678
3515,007815.KS,007810.KS,0.003883
3516,007815.KS,005305.KS,0.00371
3517,007815.KS,005389.KS,0.003562
3518,007815.KS,000215.KS,0.003508
3519,007815.KS,005385.KS,0.00349
3520,00781K.KS,007815.KS,0.002183
3521,00781K.KS,007810.KS,0.002137
3522,00781K.KS,009155.KS,0.002048
3523,00781K.KS,096775.KS,0.002016
3524,00781K.KS,000075.KS,0.001972
3525,007810.KS,008060.KS,0.008865
3526,007810.KS,009150.KS,0.008382
3527,007810.KS,033240.KS,0.007263
3528,007810.KS,007660.KS,0.00653
3529,007810.KS,000720.KS,0.00639
3530,003690.KS,000810.KS,0.017826
3531,003690.KS,001450.KS,0.017798
3532,003690.KS,005830.KS,0.016579
3533,003690.KS,055550.KS,0.015198
3534,003690.KS,034730.KS,0.014438
3535,192820.KS,161890.KS,0.019351
3536,192820.KS,090430.KS,0.018597
3537,192820.KS,051900.KS,0.017559
3538,192820.KS,008770.KS,0.013467
3539,192820.KS,002790.KS,0.012786
3540,044820.KS,090430.KS,0.006651
3541,044820.KS,051900.KS,0.006312
3542,044820.KS,002790.KS,0.005876
3543,044820.KS,024720.KS,0.005538
3544,044820.KS,078520.KS,0.005215
3545,005070.KS,247540.KQ,0.008563
3546,005070.KS,066970.KQ,0.008455
3547,005070.KS,003670.KS,0.007613
3548,005070.KS,020150.KS,0.006433
3549,005070.KS,086520.KQ,0.006393
3550,005420.KS,005070.KS,0.005164
3551,005420.KS,004000.KS,0.004421
3552,005420.KS,010060.KS,0.004297
3553,005420.KS,093370.KS,0.004169
3554,005420.KS,006380.KS,0.004084
3555,071950.KS,090080.KS,0.002177
3556,071950.KS,084870.KS,0.002155
3557,071950.KS,081000.KS,0.002138
3558,071950.KS,093230.KS,0.002115
3559,071950.KS,044380.KS,0.001969
3560,002025.KS,002020.KS,0.007369
3561,002025.KS,090355.KS,0.004921
3562,002025.KS,003075.KS,0.004895
3563,002025.KS,000215.KS,0.004859
3564,002025.KS,001045.KS,0.004853
3565,003075.KS,009415.KS,0.006011
3566,003075.KS,003070.KS,0.006002
3567,003075.KS,001755.KS,0.005655
3568,003075.KS,000215.KS,0.00561
3569,003075.KS,002995.KS,0.005464
3570,003070.KS,002020.KS,0.008631
3571,003070.KS,000720.KS,0.008031
3572,003070.KS,000210.KS,0.007492
3573,003070.KS,002990.KS,0.007014
3574,003070.KS,009410.KS,0.006276
3575,002020.KS,000720.KS,0.009449
3576,002020.KS,000150.KS,0.009238
3577,002020.KS,000880.KS,0.009167
3578,002020.KS,000210.KS,0.009068
3579,002020.KS,004150.KS,0.0089
3580,120115.KS,120110.KS,0.01015
3581,120115.KS,011785.KS,0.008841
3582,120115.KS,051915.KS,0.007889
3583,120115.KS,011780.KS,0.007336
3584,120115.KS,051905.KS,0.007277
3585,120110.KS,011780.KS,0.014711
3586,120110.KS,011170.KS,0.012031
3587,120110.KS,009830.KS,0.012013
3588,120110.KS,011790.KS,0.011926
3589,120110.KS,004000.KS,0.011866
3590,138490.KS,120110.KS,0.004154
3591,138490.KS,014830.KS,0.003303
3592,138490.KS,006280.KS,0.003138
3593,138490.KS,013870.KS,0.002961
3594,138490.KS,024720.KS,0.002885
3595,021240.KS,051900.KS,0.032101
3596,021240.KS,090430.KS,0.030854
3597,021240.KS,033780.KS,0.03011
3598,021240.KS,035250.KS,0.029012
3599,021240.KS,000810.KS,0.028107
3600,036420.KS,253450.KQ,0.007415
3601,036420.KS,035760.KQ,0.005104
3602,036420.KS,352820.KS,0.00455
3603,036420.KS,035900.KQ,0.004233
3604,036420.KS,078340.KQ,0.004066
3605,031820.KS,047050.KS,0.004386
3606,031820.KS,036580.KS,0.003912
3607,031820.KS,016710.KS,0.003902
3608,031820.KS,016090.KS,0.003903
3609,031820.KS,047040.KS,0.003892
3610,192400.KS,021240.KS,0.005639
3611,192400.KS,007070.KS,0.004994
3612,192400.KS,028260.KS,0.004716
3613,192400.KS,000990.KS,0.004671
3614,192400.KS,081660.KS,0.004561
3615,284740.KS,192400.KS,0.004291
3616,284740.KS,111770.KS,0.004195
3617,284740.KS,014680.KS,0.00398
3618,284740.KS,192820.KS,0.003941
3619,284740.KS,161890.KS,0.003803
3620,015590.KS,019680.KS,0.004245
3621,015590.KS,042670.KS,0.004222
3622,015590.KS,016710.KS,0.004106
3623,015590.KS,017900.KS,0.004097
3624,015590.KS,014160.KS,0.004094
3625,26490K.KS,264900.KS,0.003165
3626,26490K.KS,005745.KS,0.002568
3627,26490K.KS,005725.KS,0.001967
3628,26490K.KS,001685.KS,0.001965
3629,26490K.KS,097955.KS,0.00193
3630,264900.KS,271560.KS,0.004159
3631,264900.KS,004990.KS,0.003406
3632,264900.KS,26490K.KS,0.003165
3633,264900.KS,280360.KS,0.003143
3634,264900.KS,005740.KS,0.003123
3635,005745.KS,004365.KS,0.004123
3636,005745.KS,005740.KS,0.003903
3637,005745.KS,005389.KS,0.003741
3638,005745.KS,005725.KS,0.003735
3639,005745.KS,001685.KS,0.00373
3640,005740.KS,004990.KS,0.006942
3641,005740.KS,001800.KS,0.006922
3642,005740.KS,005300.KS,0.006624
3643,005740.KS,004370.KS,0.00616
3644,005740.KS,000210.KS,0.006074
3645,259960.KS,036570.KS,0.021391
3646,259960.KS,323410.KS,0.021321
3647,259960.KS,251270.KS,0.017175
3648,259960.KS,035420.KS,0.016783
3649,259960.KS,293490.KQ,0.016232
3650,020120.KS,017800.KS,0.004677
3651,020120.KS,030200.KS,0.004458
3652,020120.KS,035760.KQ,0.004399
3653,020120.KS,034120.KS,0.004383
3654,020120.KS,004020.KS,0.004253
3655,039490.KS,071050.KS,0.013855
3656,039490.KS,006800.KS,0.012481
3657,039490.KS,105560.KS,0.012252
3658,039490.KS,016360.KS,0.012145
3659,039490.KS,055550.KS,0.012047
3660,014580.KS,002030.KS,0.004469
3661,014580.KS,017900.KS,0.003894
3662,014580.KS,026890.KS,0.00384
3663,014580.KS,033250.KS,0.003717
3664,014580.KS,035150.KS,0.003715
3665,015890.KS,018670.KS,0.004993
3666,015890.KS,029530.KS,0.004805
3667,015890.KS,014440.KS,0.004143
3668,015890.KS,017940.KS,0.004075
3669,015890.KS,034120.KS,0.004025
3670,006890.KS,011790.KS,0.00397
3671,006890.KS,005690.KS,0.003822
3672,006890.KS,011930.KS,0.003819
3673,006890.KS,001740.KS,0.003747
3674,006890.KS,011810.KS,0.003601
3675,003240.KS,004000.KS,0.011592
3676,003240.KS,004800.KS,0.009885
3677,003240.KS,006120.KS,0.009745
3678,003240.KS,006650.KS,0.00967
3679,003240.KS,001740.KS,0.009476
3680,011280.KS,011930.KS,0.004008
3681,011280.KS,006890.KS,0.003522
3682,011280.KS,011810.KS,0.003408
3683,011280.KS,010950.KS,0.00327
3684,011280.KS,011790.KS,0.003244
3685,004105.KS,004100.KS,0.004527
3686,004105.KS,009415.KS,0.004288
3687,004105.KS,014285.KS,0.003535
3688,004105.KS,000325.KS,0.003355
3689,004105.KS,001745.KS,0.00332
3690,004100.KS,003470.KS,0.004802
3691,004100.KS,004105.KS,0.004527
3692,004100.KS,004980.KS,0.004273
3693,004100.KS,003410.KS,0.004087
3694,004100.KS,004410.KS,0.003882
3695,009410.KS,000210.KS,0.009017
3696,009410.KS,009415.KS,0.008591
3697,009410.KS,000720.KS,0.008437
3698,009410.KS,002790.KS,0.008038
3699,009410.KS,010950.KS,0.007746
3700,009415.KS,009410.KS,0.008591
3701,009415.KS,000215.KS,0.008296
3702,009415.KS,005305.KS,0.006754
3703,009415.KS,000725.KS,0.006507
3704,009415.KS,005385.KS,0.00639
3705,001420.KS,001070.KS,0.003749
3706,001420.KS,002820.KS,0.003555
3707,001420.KS,001740.KS,0.003385
3708,001420.KS,002870.KS,0.003347
3709,001420.KS,001020.KS,0.003333
3710,007980.KS,006090.KS,0.004098
3711,007980.KS,006110.KS,0.004094
3712,007980.KS,008260.KS,0.003717
3713,007980.KS,105630.KS,0.003669
3714,007980.KS,002450.KS,0.003481
3715,055490.KS,024090.KS,0.004681
3716,055490.KS,100090.KQ,0.004464
3717,055490.KS,058430.KS,0.004412
3718,055490.KS,121600.KQ,0.004068
3719,055490.KS,4626.T,0.004066
3720,078000.KS,072130.KS,0.002948
3721,078000.KS,077970.KS,0.002695
3722,078000.KS,011810.KS,0.002471
3723,078000.KS,001740.KS,0.002442
3724,078000.KS,069460.KS,0.002359
3725,214420.KS,090430.KS,0.002812
3726,214420.KS,192820.KS,0.002803
3727,214420.KS,161890.KS,0.002461
3728,214420.KS,002790.KS,0.002426
3729,214420.KS,024720.KS,0.0023
3730,019180.KS,017550.KS,0.003519
3731,019180.KS,041650.KS,0.003326
3732,019180.KS,014910.KS,0.003321
3733,019180.KS,030720.KS,0.003289
3734,019180.KS,027970.KS,0.003288
3735,002900.KS,000490.KS,0.005595
3736,002900.KS,001440.KS,0.004192
3737,002900.KS,001790.KS,0.00405
3738,002900.KS,002140.KS,0.003875
3739,002900.KS,000910.KS,0.003857
3740,363280.KS,138040.KS,0.003474
3741,363280.KS,032350.KS,0.003288
3742,363280.KS,253450.KQ,0.003088
3743,363280.KS,034120.KS,0.003071
3744,363280.KS,271560.KS,0.003023
3745,091810.KS,089590.KS,0.006822
3746,091810.KS,272450.KS,0.006741
3747,091810.KS,020560.KS,0.006367
3748,091810.KS,003490.KS,0.004566
3749,091810.KS,298690.KS,0.004264
3750,004870.KS,005180.KS,0.004487
3751,004870.KS,004540.KS,0.004478
3752,004870.KS,006840.KS,0.004267
3753,004870.KS,002030.KS,0.00407
3754,004870.KS,003410.KS,0.004067
3755,069260.KS,011170.KS,0.01241
3756,069260.KS,011780.KS,0.011926
3757,069260.KS,006650.KS,0.011351
3758,069260.KS,069960.KS,0.010534
3759,069260.KS,004000.KS,0.010436
3760,005690.KS,006280.KS,0.009413
3761,005690.KS,005250.KS,0.00939
3762,005690.KS,009420.KS,0.008292
3763,005690.KS,011000.KS,0.00822
3764,005690.KS,003000.KS,0.008046
3765,036580.KS,001680.KS,0.006065
3766,036580.KS,049770.KS,0.005052
3767,036580.KS,016380.KS,0.004926
3768,036580.KS,008040.KS,0.004499
3769,036580.KS,003960.KS,0.004318
3770,004720.KS,118000.KS,0.006323
3771,004720.KS,003520.KS,0.004897
3772,004720.KS,004770.KS,0.004773
3773,004720.KS,019170.KS,0.00462
3774,004720.KS,008930.KS,0.004401
3775,028670.KS,011200.KS,0.024793
3776,028670.KS,010140.KS,0.020749
3777,028670.KS,009540.KS,0.020501
3778,028670.KS,086280.KS,0.019102
3779,028670.KS,042660.KS,0.019059
3780,010820.KS,008930.KS,0.00502
3781,010820.KS,010140.KS,0.004858
3782,010820.KS,012450.KS,0.004778
3783,010820.KS,011090.KS,0.004673
3784,010820.KS,042660.KS,0.004645
3785,016800.KS,019680.KS,0.006543
3786,016800.KS,020000.KS,0.006438
3787,016800.KS,004370.KS,0.006168
3788,016800.KS,001800.KS,0.006014
3789,016800.KS,021240.KS,0.005824
3790,001020.KS,002870.KS,0.004109
3791,001020.KS,001340.KS,0.004101
3792,001020.KS,000300.KS,0.004083
3793,001020.KS,002630.KS,0.004056
3794,001020.KS,001510.KS,0.003985
3795,090080.KS,091090.KS,0.002363
3796,090080.KS,071950.KS,0.002177
3797,090080.KS,092200.KS,0.00217
3798,090080.KS,093230.KS,0.002115
3799,090080.KS,097230.KS,0.002107
3800,010770.KS,017810.KS,0.00345
3801,010770.KS,010950.KS,0.003112
3802,010770.KS,009970.KS,0.003073
3803,010770.KS,010140.KS,0.003048
3804,010770.KS,008930.KS,0.00299
3805,058430.KS,005490.KS,0.005959
3806,058430.KS,004020.KS,0.005802
3807,058430.KS,010130.KS,0.00567
3808,058430.KS,009200.KS,0.005336
3809,058430.KS,001120.KS,0.005329
3810,047050.KS,047040.KS,0.028357
3811,047050.KS,000720.KS,0.023961
3812,047050.KS,042660.KS,0.023411
3813,047050.KS,006800.KS,0.023052
3814,047050.KS,034020.KS,0.022405
3815,003670.KS,247540.KQ,0.041028
3816,003670.KS,096770.KS,0.030202
3817,003670.KS,005490.KS,0.027193
3818,003670.KS,373220.KS,0.026514
3819,003670.KS,066970.KQ,0.024827
3820,005490.KS,017670.KS,0.092288
3821,005490.KS,055550.KS,0.089736
3822,005490.KS,005380.KS,0.081954
3823,005490.KS,015760.KS,0.081419
3824,005490.KS,012330.KS,0.074198
3825,017810.KS,004370.KS,0.010631
3826,017810.KS,017670.KS,0.00951
3827,017810.KS,051900.KS,0.009233
3828,017810.KS,004170.KS,0.008899
3829,017810.KS,001040.KS,0.008067
3830,103140.KS,010130.KS,0.011579
3831,103140.KS,011170.KS,0.010396
3832,103140.KS,004020.KS,0.010364
3833,103140.KS,010060.KS,0.009997
3834,103140.KS,001230.KS,0.009913
3835,005810.KS,005490.KS,0.010873
3836,005810.KS,006260.KS,0.010165
3837,005810.KS,030200.KS,0.010143
3838,005810.KS,030000.KS,0.009709
3839,005810.KS,010140.KS,0.009614
3840,950210.KS,005690.KS,0.00401
3841,950210.KS,326030.KS,0.003433
3842,950210.KS,302440.KS,0.00339
3843,950210.KS,011000.KS,0.003022
3844,950210.KS,068270.KS,0.002978
3845,009810.KS,010100.KS,0.003475
3846,009810.KS,012170.KS,0.003456
3847,009810.KS,011780.KS,0.003366
3848,009810.KS,007110.KS,0.003284
3849,009810.KS,013360.KS,0.003276
3850,178920.KS,011790.KS,0.003791
3851,178920.KS,014680.KS,0.003782
3852,178920.KS,018880.KS,0.003683
3853,178920.KS,086280.KS,0.003669
3854,178920.KS,081660.KS,0.003529
3855,086790.KS,055550.KS,0.093072
3856,086790.KS,105560.KS,0.088223
3857,086790.KS,024110.KS,0.057823
3858,086790.KS,000810.KS,0.053579
3859,086790.KS,017670.KS,0.051968
3860,293480.KS,271980.KS,0.003538
3861,293480.KS,095720.KS,0.002916
3862,293480.KS,234080.KS,0.002757
3863,293480.KS,128940.KS,0.002755
3864,293480.KS,002210.KS,0.00274
3865,039130.KS,008770.KS,0.014006
3866,039130.KS,003490.KS,0.013337
3867,039130.KS,080160.KQ,0.010061
3868,039130.KS,036570.KS,0.009795
3869,039130.KS,051900.KS,0.009539
3870,352820.KS,035900.KQ,0.048997
3871,352820.KS,122870.KQ,0.046532
3872,352820.KS,041510.KQ,0.042654
3873,352820.KS,035720.KS,0.031226
3874,352820.KS,035420.KS,0.028691
3875,071090.KS,002220.KS,0.003933
3876,071090.KS,007280.KS,0.003887
3877,071090.KS,014280.KS,0.003527
3878,071090.KS,001940.KS,0.003477
3879,071090.KS,016380.KS,0.003406
3880,000087.KS,000080.KS,0.007804
3881,000087.KS,000215.KS,0.005446
3882,000087.KS,097955.KS,0.005401
3883,000087.KS,000120.KS,0.005329
3884,000087.KS,000105.KS,0.005289
3885,000080.KS,033780.KS,0.017602
3886,000080.KS,090430.KS,0.016796
3887,000080.KS,051900.KS,0.016336
3888,000080.KS,004370.KS,0.015943
3889,000080.KS,097950.KS,0.015535
3890,000145.KS,000140.KS,0.006023
3891,000145.KS,000155.KS,0.004639
3892,000145.KS,000075.KS,0.004512
3893,000145.KS,000105.KS,0.004299
3894,000145.KS,000215.KS,0.004269
3895,000140.KS,000210.KS,0.020161
3896,000140.KS,000810.KS,0.019697
3897,000140.KS,002790.KS,0.019175
3898,000140.KS,000100.KS,0.018626
3899,000140.KS,004170.KS,0.018624
3900,036460.KS,015760.KS,0.041986
3901,036460.KS,030200.KS,0.034238
3902,036460.KS,010950.KS,0.032657
3903,036460.KS,033780.KS,0.032615
3904,036460.KS,000720.KS,0.031579
3905,005430.KS,003490.KS,0.004032
3906,005430.KS,005440.KS,0.00395
3907,005430.KS,006390.KS,0.003641
3908,005430.KS,001940.KS,0.003639
3909,005430.KS,004800.KS,0.003596
3910,010040.KS,007460.KS,0.003137
3911,010040.KS,007280.KS,0.003119
3912,010040.KS,007110.KS,0.002955
3913,010040.KS,009440.KS,0.002953
3914,010040.KS,010050.KS,0.00293
3915,025540.KS,010120.KS,0.00928
3916,025540.KS,006260.KS,0.007899
3917,025540.KS,020000.KS,0.007739
3918,025540.KS,018880.KS,0.007672
3919,025540.KS,030000.KS,0.007459
3920,004090.KS,003650.KS,0.006554
3921,004090.KS,003460.KS,0.00446
3922,004090.KS,005010.KS,0.004264
3923,004090.KS,004980.KS,0.004252
3924,004090.KS,003690.KS,0.004015
3925,002200.KS,002380.KS,0.003862
3926,002200.KS,002100.KS,0.003737
3927,002200.KS,002240.KS,0.003686
3928,002200.KS,002020.KS,0.00367
3929,002200.KS,002990.KS,0.003633
3930,002960.KS,010950.KS,0.007935
3931,002960.KS,033780.KS,0.006675
3932,002960.KS,017670.KS,0.005801
3933,002960.KS,000240.KS,0.005484
3934,002960.KS,005490.KS,0.005285
3935,000240.KS,000210.KS,0.029338
3936,000240.KS,000720.KS,0.029198
3937,000240.KS,000810.KS,0.02795
3938,000240.KS,004170.KS,0.025911
3939,000240.KS,012330.KS,0.025599
3940,033270.KS,003850.KS,0.005195
3941,033270.KS,016580.KS,0.005027
3942,033270.KS,069620.KS,0.004771
3943,033270.KS,005500.KS,0.004651
3944,033270.KS,006280.KS,0.004404
3945,123890.KS,034830.KS,0.005657
3946,123890.KS,348950.KS,0.005024
3947,123890.KS,003690.KS,0.004567
3948,123890.KS,330590.KS,0.004035
3949,123890.KS,088260.KS,0.003888
3950,015760.KS,017670.KS,0.08274
3951,015760.KS,030200.KS,0.082594
3952,015760.KS,005490.KS,0.081419
3953,015760.KS,055550.KS,0.072851
3954,015760.KS,033780.KS,0.057921
3955,052690.KS,051600.KS,0.01507
3956,052690.KS,034020.KS,0.014033
3957,052690.KS,000720.KS,0.012399
3958,052690.KS,028050.KS,0.011953
3959,052690.KS,012450.KS,0.011721
3960,006200.KS,000140.KS,0.004863
3961,006200.KS,030200.KS,0.004306
3962,006200.KS,006260.KS,0.004233
3963,006200.KS,036460.KS,0.00406
3964,006200.KS,030000.KS,0.00401
3965,009540.KS,010140.KS,0.083572
3966,009540.KS,042660.KS,0.070759
3967,009540.KS,005490.KS,0.065723
3968,009540.KS,012330.KS,0.058649
3969,009540.KS,055550.KS,0.057863
3970,023350.KS,023960.KS,0.002548
3971,023350.KS,014915.KS,0.002349
3972,023350.KS,052690.KS,0.002284
3973,023350.KS,180640.KS,0.002267
3974,023350.KS,028050.KS,0.002224
3975,025890.KS,016380.KS,0.004737
3976,025890.KS,001230.KS,0.004583
3977,025890.KS,004020.KS,0.004434
3978,025890.KS,017800.KS,0.004132
3979,025890.KS,014790.KS,0.003914
3980,000970.KS,002240.KS,0.006939
3981,000970.KS,000880.KS,0.00682
3982,000970.KS,000640.KS,0.006772
3983,000970.KS,000860.KS,0.006746
3984,000970.KS,000020.KS,0.006727
3985,104700.KS,084010.KS,0.007563
3986,104700.KS,001940.KS,0.007325
3987,104700.KS,001230.KS,0.006943
3988,104700.KS,004020.KS,0.00622
3989,104700.KS,002240.KS,0.006181
3990,017960.KS,014830.KS,0.006129
3991,017960.KS,069260.KS,0.005695
3992,017960.KS,033780.KS,0.005456
3993,017960.KS,018880.KS,0.005373
3994,017960.KS,011170.KS,0.00537
3995,161890.KS,192820.KS,0.019351
3996,161890.KS,051900.KS,0.01487
3997,161890.KS,090430.KS,0.013731
3998,161890.KS,002790.KS,0.010875
3999,161890.KS,139480.KS,0.010601
4000,024720.KS,161890.KS,0.009543
4001,024720.KS,051900.KS,0.007151
4002,024720.KS,200130.KQ,0.006275
4003,024720.KS,090430.KS,0.005999
4004,024720.KS,025540.KS,0.005713
4005,161390.KS,012330.KS,0.021913
4006,161390.KS,139480.KS,0.020283
4007,161390.KS,018880.KS,0.019643
4008,161390.KS,090430.KS,0.019477
4009,161390.KS,011170.KS,0.018822
4010,034830.KS,123890.KS,0.005657
4011,034830.KS,348950.KS,0.004448
4012,034830.KS,293940.KS,0.004004
4013,034830.KS,088260.KS,0.003893
4014,034830.KS,016360.KS,0.003525
4015,168490.KS,094800.KS,0.001383
4016,168490.KS,001450.KS,0.001291
4017,168490.KS,002790.KS,0.001222
4018,168490.KS,YP3L.MC,0.001194
4019,168490.KS,603629.SS,0.001188
4020,071055.KS,071050.KS,0.014648
4021,071055.KS,005945.KS,0.011031
4022,071055.KS,011785.KS,0.010474
4023,071055.KS,000815.KS,0.010436
4024,071055.KS,051905.KS,0.010294
4025,071050.KS,000810.KS,0.036546
4026,071050.KS,086790.KS,0.03597
4027,071050.KS,055550.KS,0.033653
4028,071050.KS,016360.KS,0.03314
4029,071050.KS,006800.KS,0.033116
4030,007280.KS,004020.KS,0.005707
